"vehicle_type","towing_and_articulation","vehicle_manoeuvre","vehicle_location.restricted_lane","junction_location","skidding_and_overturning","hit_object_in_carriageway","vehicle_leaving_carriageway","hit_object_off_carriageway","X1st_point_of_impact","was_vehicle_left_hand_drive.","journey_purpose_of_driver","sex_of_driver","age_of_driver","age_band_of_driver","engine_capacity_.cc.","propulsion_code","age_of_vehicle","driver_home_area_type","number_of_vehicles","day_of_week","time","X1st_road_class","road_type","speed_limit","junction_detail","junction_control","X2nd_road_class","pedestrian_crossing.human_control","pedestrian_crossing.physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","pedestrian_location","pedestrian_movement","fatal"
4,0,18,0,0,0,0,0,0,1,1,6,1,50,8,NA,NA,NA,1,1,3,"15:36:00",5,6,30,0,NA,NA,0,1,1,8,2,0,0,1,"4","1",0
9,0,14,0,1,0,0,0,0,1,1,6,2,26,6,1587,1,10,1,1,4,"15:19:00",4,6,30,3,4,6,0,4,4,1,2,0,0,1,"4","2",0
8,0,5,0,0,0,0,0,0,1,1,1,1,63,9,2402,2,10,1,2,5,"22:40:00",5,6,30,0,NA,NA,0,0,4,1,2,0,0,1,"NA","NA",0
9,0,14,0,0,1,0,0,0,1,1,6,1,18,4,NA,NA,NA,1,2,5,"22:40:00",5,6,30,0,NA,NA,0,0,4,1,2,0,0,1,"0","0",0
9,0,7,0,6,0,0,0,0,1,1,6,2,81,11,1596,1,2,1,4,5,"18:50:00",5,6,30,3,4,6,0,0,4,1,2,0,0,1,"NA","NA",0
9,0,18,0,8,0,0,1,0,4,1,6,1,49,8,1968,2,7,1,4,5,"18:50:00",5,6,30,3,4,6,0,0,4,1,2,0,0,1,"0","0",0
9,0,18,0,8,0,0,1,0,4,1,6,1,49,8,1968,2,7,1,4,5,"18:50:00",5,6,30,3,4,6,0,0,4,1,2,0,0,1,"0","0",0
9,0,18,0,8,0,0,1,0,4,1,6,1,49,8,1968,2,7,1,4,5,"18:50:00",5,6,30,3,4,6,0,0,4,1,2,0,0,1,"0","0",0
9,0,2,0,2,0,0,0,0,1,1,6,3,NA,NA,2143,2,1,1,4,5,"18:50:00",5,6,30,3,4,6,0,0,4,1,2,0,0,1,"NA","NA",0
9,0,2,0,2,0,0,0,0,2,1,6,3,NA,NA,1197,1,1,1,4,5,"18:50:00",5,6,30,3,4,6,0,0,4,1,2,0,0,1,"NA","NA",0
9,0,18,0,2,0,0,0,0,1,1,6,2,63,9,1242,1,5,1,3,3,"17:05:00",4,6,30,3,4,6,0,1,4,1,1,0,0,1,"0","0",0
19,0,3,0,1,0,0,0,0,1,1,2,1,46,8,2198,2,NA,1,3,3,"17:05:00",4,6,30,3,4,6,0,1,4,1,1,0,0,1,"NA","NA",0
9,0,3,0,1,0,0,0,0,1,1,2,1,55,8,4966,1,11,1,3,3,"17:05:00",4,6,30,3,4,6,0,1,4,1,1,0,0,1,"NA","NA",0
19,0,1,0,2,0,0,0,0,2,1,1,1,50,8,2402,2,7,1,1,2,"11:00:00",6,6,30,3,4,6,0,0,1,1,2,0,0,1,"5","1",0
9,0,1,0,0,0,0,0,0,2,1,6,2,66,10,1242,1,11,1,1,3,"17:50:00",6,9,30,0,NA,NA,0,0,4,1,2,0,0,1,"5","1",0
9,0,18,0,1,0,0,0,0,4,1,6,1,59,9,2191,2,NA,1,1,3,"23:00:00",3,6,30,3,4,6,0,0,4,2,2,0,0,1,"5","1",0
9,0,18,0,0,1,4,0,0,1,1,6,2,32,6,4367,2,1,1,3,3,"18:20:00",5,6,20,0,NA,NA,0,0,4,5,2,0,0,1,"0","0",0
9,0,2,0,0,0,0,0,0,4,1,6,2,43,7,1968,2,3,1,3,3,"18:20:00",5,6,20,0,NA,NA,0,0,4,5,2,0,0,1,"NA","NA",0
9,0,2,0,0,0,0,0,0,1,1,6,1,31,6,2143,2,NA,1,3,3,"18:20:00",5,6,20,0,NA,NA,0,0,4,5,2,0,0,1,"NA","NA",0
9,0,9,0,8,0,0,0,0,1,1,6,1,40,7,2499,1,8,NA,2,7,"19:05:00",3,6,30,9,4,6,0,0,7,9,1,0,0,1,"NA","NA",0
1,0,18,0,8,0,0,0,0,3,1,6,1,22,5,NA,NA,NA,1,2,7,"19:05:00",3,6,30,9,4,6,0,0,7,9,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,1,1,6,2,25,5,1364,1,8,1,2,1,"11:05:00",4,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,18,0,1,0,0,0,0,1,1,6,1,20,4,NA,NA,NA,1,2,1,"11:05:00",4,6,30,3,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,2,0,0,0,0,1,1,6,1,48,8,NA,NA,NA,1,1,1,"18:15:00",6,6,30,3,4,6,0,0,4,1,2,0,0,1,"5","1",0
9,0,5,0,4,0,0,0,0,1,1,6,2,27,6,1360,1,10,1,2,6,"08:05:00",5,1,30,2,4,5,0,0,4,4,1,0,0,1,"NA","NA",0
1,0,18,0,8,0,0,0,0,2,1,6,1,26,6,NA,NA,NA,1,2,6,"08:05:00",5,1,30,2,4,5,0,0,4,4,1,0,0,1,"0","0",0
9,0,6,0,0,0,0,0,0,2,1,6,3,NA,NA,NA,NA,NA,NA,2,5,"19:47:00",3,6,40,0,NA,NA,0,0,4,1,1,0,0,1,"NA","NA",0
3,0,18,0,0,0,0,0,0,1,1,6,1,54,8,123,1,34,1,2,5,"19:47:00",3,6,40,0,NA,NA,0,0,4,1,1,0,0,1,"0","0",0
9,0,18,0,2,0,0,0,0,1,1,6,2,60,9,1386,1,3,1,1,3,"18:30:00",4,6,30,3,4,6,2,4,4,4,1,0,0,1,"1","3",0
9,0,9,0,5,0,0,0,0,1,1,6,1,45,7,NA,NA,NA,1,2,2,"18:09:00",6,3,40,3,4,3,0,0,4,4,2,0,0,1,"NA","NA",0
1,0,18,0,8,0,0,0,0,1,1,6,1,29,6,NA,NA,NA,1,2,2,"18:09:00",6,3,40,3,4,3,0,0,4,4,2,0,0,1,"0","0",0
9,0,9,0,8,2,0,1,2,1,1,6,1,31,6,1896,2,10,1,1,1,"17:36:00",3,6,30,6,2,5,0,5,4,1,2,0,0,1,"0","0",0
9,0,9,0,8,0,0,0,0,1,1,6,1,32,6,4398,1,14,1,2,6,"19:35:00",3,6,30,6,2,4,0,5,4,1,2,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,3,1,6,2,43,7,2149,2,8,1,2,6,"19:35:00",3,6,30,6,2,4,0,5,4,1,2,0,0,1,"0","0",0
9,0,17,0,2,0,0,1,0,1,1,1,1,56,9,1242,1,6,1,2,2,"10:42:00",3,6,30,3,4,5,0,0,1,1,1,0,0,1,"0","0",0
21,1,16,0,1,0,0,0,0,3,1,1,1,50,8,12130,2,10,1,2,2,"10:42:00",3,6,30,3,4,5,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,0,0,0,0,0,1,1,2,1,26,6,1598,2,3,1,1,3,"08:05:00",4,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"5","1",0
20,0,9,0,6,0,0,0,0,1,1,1,1,30,6,NA,NA,NA,1,2,5,"15:35:00",4,6,30,3,4,6,0,0,1,1,2,0,0,1,"NA","NA",0
3,0,16,0,8,0,0,0,0,4,1,6,1,32,6,124,1,7,1,2,5,"15:35:00",4,6,30,3,4,6,0,0,1,1,2,0,0,1,"0","0",0
9,0,9,0,8,0,0,0,0,1,1,6,1,38,7,1596,1,9,NA,2,7,"09:10:00",3,3,30,6,2,6,0,0,1,1,2,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,1,1,6,2,60,9,NA,NA,NA,1,2,7,"09:10:00",3,3,30,6,2,6,0,0,1,1,2,0,0,1,"0","0",0
9,0,7,0,8,0,0,0,0,0,1,6,2,76,11,1991,1,12,1,2,4,"17:10:00",4,6,30,3,4,4,0,0,7,2,2,0,0,1,"NA","NA",0
1,0,18,0,8,0,0,0,0,0,1,6,2,55,8,NA,NA,NA,NA,2,4,"17:10:00",4,6,30,3,4,4,0,0,7,2,2,0,0,1,"0","0",0
9,0,9,0,8,0,0,0,0,1,1,6,1,52,8,NA,NA,NA,1,2,2,"16:35:00",5,6,60,3,4,6,0,0,1,1,1,0,0,2,"0","0",0
9,0,17,0,8,0,0,0,0,1,1,6,2,44,7,2720,2,8,3,2,2,"16:35:00",5,6,60,3,4,6,0,0,1,1,1,0,0,2,"0","0",0
9,0,18,0,1,0,0,0,0,1,1,6,1,23,5,NA,NA,NA,1,2,4,"19:08:00",4,6,30,3,2,3,0,5,4,2,2,0,0,1,"NA","NA",0
9,0,7,0,1,0,0,0,0,2,1,6,1,36,7,1600,1,11,1,2,4,"19:08:00",4,6,30,3,2,3,0,5,4,2,2,0,0,1,"0","0",0
9,0,7,0,1,0,0,0,0,2,1,6,1,36,7,1600,1,11,1,2,4,"19:08:00",4,6,30,3,2,3,0,5,4,2,2,0,0,1,"0","0",0
9,0,7,0,1,0,0,0,0,2,1,6,1,36,7,1600,1,11,1,2,4,"19:08:00",4,6,30,3,2,3,0,5,4,2,2,0,0,1,"0","0",0
9,0,7,0,1,0,0,0,0,2,1,6,1,36,7,1600,1,11,1,2,4,"19:08:00",4,6,30,3,2,3,0,5,4,2,2,0,0,1,"0","0",0
9,0,7,0,1,0,0,0,0,2,1,6,1,36,7,1600,1,11,1,2,4,"19:08:00",4,6,30,3,2,3,0,5,4,2,2,0,0,1,"0","0",0
9,0,7,0,1,0,0,0,0,2,1,6,1,36,7,1600,1,11,1,2,4,"19:08:00",4,6,30,3,2,3,0,5,4,2,2,0,0,1,"0","0",0
3,0,18,0,1,0,0,0,0,1,1,2,1,28,6,125,1,1,1,2,6,"08:50:00",3,1,40,1,4,5,0,0,1,1,2,0,0,1,"0","0",0
9,0,8,0,1,0,0,0,0,2,1,2,1,30,6,999,1,1,NA,2,6,"08:50:00",3,1,40,1,4,5,0,0,1,1,2,0,0,1,"NA","NA",0
9,0,9,0,8,0,0,0,0,3,1,6,1,30,6,NA,NA,NA,NA,2,4,"14:10:00",3,6,30,6,2,5,0,5,1,8,2,0,0,1,"NA","NA",0
1,0,18,0,8,0,0,0,0,2,1,6,2,19,4,NA,NA,NA,1,2,4,"14:10:00",3,6,30,6,2,5,0,5,1,8,2,0,0,1,"0","0",0
9,0,7,0,8,0,0,1,0,1,1,6,2,37,7,1596,1,12,1,2,2,"16:52:00",4,6,30,3,4,4,0,0,4,8,2,0,0,1,"NA","NA",0
1,0,18,0,8,0,0,0,0,2,1,2,1,35,6,NA,NA,NA,1,2,2,"16:52:00",4,6,30,3,4,4,0,0,4,8,2,0,0,1,"0","0",0
9,0,9,0,4,0,0,0,0,1,1,6,2,25,5,NA,NA,NA,1,2,7,"10:43:00",3,1,30,2,4,4,0,0,1,1,2,0,0,1,"NA","NA",0
1,0,9,0,4,0,0,0,0,3,1,1,1,49,8,NA,NA,NA,1,2,7,"10:43:00",3,1,30,2,4,4,0,0,1,1,2,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,1,1,3,2,52,8,1360,1,9,1,1,6,"15:55:00",4,6,30,3,4,6,0,0,1,1,2,0,0,1,"5","3",0
9,0,18,0,0,0,0,0,0,1,1,6,1,25,5,1995,2,3,1,3,3,"22:10:00",3,3,40,0,NA,NA,0,0,4,1,1,0,0,1,"NA","NA",0
9,0,4,0,0,0,0,0,0,2,1,6,1,25,5,NA,NA,NA,1,3,3,"22:10:00",3,3,40,0,NA,NA,0,0,4,1,1,0,0,1,"0","0",0
9,0,4,0,0,0,0,0,0,2,1,6,1,25,5,NA,NA,NA,1,3,3,"22:10:00",3,3,40,0,NA,NA,0,0,4,1,1,0,0,1,"0","0",0
9,0,4,0,0,0,0,0,0,2,1,6,1,41,7,1968,2,2,1,3,3,"22:10:00",3,3,40,0,NA,NA,0,0,4,1,1,0,0,1,"NA","NA",0
9,0,18,0,4,0,0,0,0,1,1,6,1,63,9,1461,2,8,1,2,5,"17:20:00",5,1,30,1,4,5,0,0,4,6,3,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,1,1,6,1,25,5,1390,1,3,NA,2,5,"17:20:00",5,1,30,1,4,5,0,0,4,6,3,0,0,1,"NA","NA",0
9,0,18,0,8,0,0,0,0,3,1,6,1,36,7,1598,1,5,1,2,1,"10:17:00",5,1,30,1,4,5,0,1,1,1,1,0,0,1,"NA","NA",0
1,0,18,0,8,0,0,0,0,1,1,1,1,59,9,NA,NA,NA,1,2,1,"10:17:00",5,1,30,1,4,5,0,1,1,1,1,0,0,1,"0","0",0
9,0,16,0,0,2,0,7,10,1,1,6,1,21,5,1590,1,10,1,1,3,"18:52:00",5,6,30,0,NA,NA,0,0,6,1,4,0,0,2,"0","0",0
9,0,9,0,5,0,0,1,0,4,1,6,2,24,5,1584,1,9,1,2,4,"09:45:00",5,6,30,3,4,6,0,0,1,2,2,0,0,1,"NA","NA",0
9,0,18,0,8,0,0,1,0,1,1,6,2,44,7,NA,NA,NA,NA,2,4,"09:45:00",5,6,30,3,4,6,0,0,1,2,2,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,1,1,6,2,18,4,1242,1,5,1,2,2,"20:55:00",3,3,40,6,2,3,0,0,4,1,1,0,0,1,"0","0",0
9,0,10,0,8,0,0,0,0,4,1,6,1,46,8,1850,1,16,1,2,2,"20:55:00",3,3,40,6,2,3,0,0,4,1,1,0,0,1,"NA","NA",0
9,0,18,0,8,0,0,0,0,1,1,6,1,30,6,NA,NA,NA,1,3,7,"09:30:00",3,6,30,8,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,3,1,6,2,26,6,1390,1,11,1,3,7,"09:30:00",3,6,30,8,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,1,1,6,2,28,6,1242,1,2,1,3,7,"09:30:00",3,6,30,8,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,16,0,0,0,0,0,0,3,1,1,1,47,8,2143,2,1,1,2,4,"09:20:00",5,6,30,0,NA,NA,0,0,1,1,1,0,2,1,"0","0",0
21,0,17,0,0,0,0,0,0,3,1,1,1,60,9,NA,NA,NA,1,2,4,"09:20:00",5,6,30,0,NA,NA,0,0,1,1,1,0,2,1,"0","0",0
9,0,5,0,8,0,0,0,0,4,1,6,1,18,4,1397,1,13,1,2,6,"01:50:00",3,6,40,6,2,3,0,0,4,1,1,0,0,1,"0","0",0
9,0,5,0,8,0,0,0,1,1,1,6,1,26,6,1595,1,9,1,2,6,"01:50:00",3,6,40,6,2,3,0,0,4,1,1,0,0,1,"NA","NA",0
21,1,9,0,8,5,0,0,0,4,1,1,1,46,8,12419,2,4,1,1,4,"10:32:00",5,1,30,1,4,5,0,0,1,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,1,1,6,1,18,4,1390,1,11,1,1,5,"18:37:00",6,6,30,3,4,6,0,0,4,1,2,0,0,1,"5","1",0
90,0,18,0,8,1,0,0,0,1,1,6,1,30,6,NA,NA,NA,NA,2,3,"08:02:00",5,6,30,7,4,6,0,1,1,1,1,0,0,1,"NA","NA",0
9,0,3,0,8,0,0,0,0,2,1,6,2,42,7,1360,1,16,1,2,3,"08:02:00",5,6,30,7,4,6,0,1,1,1,1,0,0,1,"0","0",0
9,0,3,0,8,0,0,0,0,2,1,6,2,42,7,1360,1,16,1,2,3,"08:02:00",5,6,30,7,4,6,0,1,1,1,1,0,0,1,"0","0",0
1,0,18,0,8,0,0,0,0,1,1,2,1,63,9,NA,NA,NA,1,2,6,"06:14:00",3,6,40,3,2,5,0,5,4,1,2,0,0,1,"0","0",0
9,0,6,0,8,0,0,0,0,1,1,2,1,40,7,1596,1,9,1,2,6,"06:14:00",3,6,40,3,2,5,0,5,4,1,2,0,0,1,"NA","NA",0
9,0,9,0,3,0,0,0,0,1,1,6,1,68,10,1248,1,5,1,1,7,"17:55:00",4,1,30,2,4,3,0,0,4,1,1,0,0,1,"7","5",0
4,0,16,0,0,2,0,0,0,1,1,6,1,65,9,398,1,15,1,2,2,"22:48:00",6,6,30,0,NA,NA,0,0,4,1,2,0,0,1,"0","0",0
9,0,17,0,0,0,0,0,0,3,1,6,2,35,6,1461,2,5,1,2,2,"22:48:00",6,6,30,0,NA,NA,0,0,4,1,2,0,0,1,"0","0",0
9,0,18,0,0,1,0,0,0,1,1,6,1,26,6,1998,1,11,1,1,6,"19:51:00",3,3,30,0,NA,NA,0,0,7,1,1,0,0,1,"5","3",0
21,4,18,0,2,0,0,0,0,3,1,1,1,56,9,12900,2,7,NA,2,4,"09:45:00",3,3,30,6,2,3,0,5,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,2,0,0,0,0,4,1,1,2,59,9,NA,NA,NA,1,2,4,"09:45:00",3,3,30,6,2,3,0,5,1,1,1,0,0,1,"0","0",0
9,0,5,0,8,0,0,0,0,0,1,6,2,20,4,1149,1,1,1,2,6,"16:59:00",3,1,30,1,4,3,0,0,1,1,1,0,0,1,"NA","NA",0
5,0,18,0,8,0,0,0,0,0,1,6,1,50,8,779,1,4,1,2,6,"16:59:00",3,1,30,1,4,3,0,0,1,1,1,0,0,1,"0","0",0
9,0,7,0,6,0,0,0,0,4,1,6,2,17,4,1997,2,15,1,2,4,"15:30:00",4,6,30,3,4,5,0,0,1,8,2,0,0,1,"NA","NA",0
1,0,18,0,8,0,0,0,0,1,1,1,1,24,5,NA,NA,NA,1,2,4,"15:30:00",4,6,30,3,4,5,0,0,1,8,2,0,0,1,"0","0",0
9,0,7,0,1,0,0,0,0,1,1,6,1,51,8,1956,2,2,1,1,5,"08:24:00",6,6,30,3,4,5,0,0,1,1,1,0,0,1,"6","9",0
9,0,18,0,1,0,0,0,0,1,1,6,1,80,11,NA,NA,NA,1,2,4,"14:18:00",4,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
19,0,9,0,8,0,0,0,0,1,1,1,1,NA,NA,2143,2,4,NA,1,2,"18:45:00",5,6,30,3,4,6,0,0,4,1,1,0,0,1,"5","1",0
9,0,9,0,8,0,0,0,0,1,1,6,1,NA,NA,1600,1,3,NA,1,2,"07:50:00",6,6,30,3,4,3,0,0,1,1,1,0,0,1,"9","9",0
9,0,9,0,2,0,0,0,0,1,1,6,1,30,6,1686,2,10,1,1,2,"18:08:00",4,6,30,2,4,6,0,1,4,2,2,0,0,1,"1","3",0
9,0,9,0,2,0,0,0,0,1,1,6,1,NA,NA,NA,NA,NA,NA,1,3,"07:40:00",4,6,30,6,4,6,0,0,1,1,2,0,0,1,"5","1",0
1,0,18,0,8,0,0,0,0,0,1,2,1,48,8,NA,NA,NA,1,2,6,"07:30:00",3,6,30,6,2,3,0,5,1,2,2,0,0,1,"0","0",0
9,0,7,0,8,0,0,0,0,0,1,6,1,NA,NA,NA,NA,NA,NA,2,6,"07:30:00",3,6,30,6,2,3,0,5,1,2,2,0,0,1,"NA","NA",0
3,0,18,0,8,0,0,0,0,1,1,6,1,37,7,124,1,3,1,2,5,"09:56:00",3,6,30,3,4,5,0,4,1,1,2,0,0,1,"0","0",0
19,0,6,0,8,0,0,0,0,3,1,1,1,44,7,2402,2,5,1,2,5,"09:56:00",3,6,30,3,4,5,0,4,1,1,2,0,0,1,"NA","NA",0
9,0,9,0,8,0,0,0,0,4,1,6,1,37,7,1461,2,10,1,2,5,"09:09:00",3,6,30,6,2,3,0,5,1,8,2,0,0,1,"NA","NA",0
1,0,18,0,8,0,0,0,0,1,1,6,1,37,7,NA,NA,NA,1,2,5,"09:09:00",3,6,30,6,2,3,0,5,1,8,2,0,0,1,"0","0",0
9,0,12,0,0,0,0,0,0,1,1,6,2,85,11,1388,1,13,1,2,1,"15:30:00",6,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",0
9,0,18,0,0,0,0,0,0,1,1,6,1,42,7,1995,2,3,1,2,1,"15:30:00",6,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,13,0,8,0,0,0,0,3,1,6,2,39,7,1248,2,8,1,2,6,"06:20:00",5,6,30,3,4,6,0,1,1,1,1,0,0,1,"NA","NA",0
5,0,7,0,8,0,0,0,0,1,1,6,1,61,9,998,1,6,1,2,6,"06:20:00",5,6,30,3,4,6,0,1,1,1,1,0,0,1,"0","0",0
8,0,18,0,8,0,0,0,0,1,1,6,1,41,7,1598,2,5,1,2,3,"15:44:00",6,6,30,3,4,6,0,0,1,8,1,0,0,1,"0","0",0
8,0,9,0,8,0,0,0,0,3,1,1,1,46,8,1798,1,6,1,2,3,"15:44:00",6,6,30,3,4,6,0,0,1,8,1,0,0,1,"0","0",0
9,0,18,0,8,2,10,0,0,4,1,6,1,30,6,1461,2,11,1,2,6,"22:39:00",4,1,30,2,4,6,0,0,4,2,2,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,1,1,6,3,NA,NA,NA,NA,NA,NA,2,6,"22:39:00",4,1,30,2,4,6,0,0,4,2,2,0,0,1,"NA","NA",0
1,0,18,0,2,0,0,0,0,1,1,6,1,39,7,NA,NA,NA,1,1,5,"08:10:00",3,6,30,3,2,4,0,5,1,1,1,0,0,1,"0","0",0
1,0,18,0,2,0,0,0,0,1,1,6,1,39,7,NA,NA,NA,1,1,5,"08:10:00",3,6,30,3,2,4,0,5,1,1,1,0,0,1,"4","1",0
4,0,18,0,8,0,0,0,0,1,1,6,2,29,6,124,1,8,1,2,4,"18:05:00",3,6,30,3,4,6,0,0,4,1,1,0,0,1,"NA","NA",0
1,0,9,0,8,0,0,0,0,1,1,6,1,31,6,NA,NA,NA,1,2,4,"18:05:00",3,6,30,3,4,6,0,0,4,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,1,1,6,3,NA,NA,NA,NA,NA,NA,1,4,"13:38:00",6,6,30,6,4,6,0,0,1,1,1,0,0,1,"5","1",0
11,0,4,0,1,0,0,0,0,4,1,1,1,40,7,4500,2,3,1,1,6,"10:57:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"6","9",0
11,0,4,0,1,0,0,0,0,0,1,1,1,40,7,4500,2,3,1,1,6,"17:15:00",3,6,30,3,4,6,0,0,4,1,1,0,0,1,"0","0",0
9,0,17,0,8,0,0,0,0,1,1,6,2,47,8,NA,NA,NA,1,2,6,"13:34:00",5,6,30,3,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
1,0,18,0,8,0,0,0,0,3,1,6,1,41,7,NA,NA,NA,1,2,6,"13:34:00",5,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
4,0,18,0,0,0,0,0,0,1,1,1,1,29,6,125,1,5,1,2,1,"01:50:00",3,6,30,0,NA,NA,0,5,4,1,1,0,0,1,"0","0",0
8,0,6,0,0,0,0,0,0,4,1,1,1,36,7,998,1,1,1,2,1,"01:50:00",3,6,30,0,NA,NA,0,5,4,1,1,0,0,1,"NA","NA",0
9,0,18,0,0,0,0,0,0,4,1,6,1,NA,NA,2435,1,14,1,1,7,"16:16:00",6,6,30,0,NA,NA,0,0,4,1,1,0,0,1,"9","5",0
5,0,18,0,8,0,0,0,0,4,1,6,1,43,7,680,1,7,NA,2,6,"15:25:00",3,6,30,8,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,9,0,8,0,0,0,0,1,1,6,2,33,6,NA,NA,NA,1,2,6,"15:25:00",3,6,30,8,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
11,0,5,0,2,0,0,0,0,0,1,6,1,46,8,7300,2,10,1,1,6,"23:25:00",3,3,30,3,4,3,0,4,4,2,2,0,0,1,"4","1",0
9,0,7,0,8,0,0,0,0,1,1,6,1,NA,NA,NA,NA,NA,NA,1,3,"17:20:00",3,6,30,6,2,3,0,5,4,1,1,0,0,1,"1","1",0
1,0,18,0,8,0,0,0,0,3,1,6,1,47,8,NA,NA,NA,1,2,3,"15:15:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,13,0,8,0,0,0,0,4,1,6,2,NA,NA,1390,1,7,NA,2,3,"15:15:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
19,0,18,0,8,0,0,0,0,4,1,1,1,58,9,NA,NA,NA,1,2,4,"09:36:00",6,1,30,1,4,4,0,0,1,2,2,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,1,1,6,2,23,5,1598,1,13,1,2,4,"09:36:00",6,1,30,1,4,4,0,0,1,2,2,0,0,1,"0","0",0
8,0,18,0,8,0,0,0,0,3,1,1,1,35,6,1998,2,3,1,2,6,"01:46:00",3,6,30,6,2,3,0,5,4,1,1,0,0,1,"0","0",0
8,0,18,0,8,0,0,0,0,1,1,1,1,41,7,2143,2,3,1,2,6,"01:46:00",3,6,30,6,2,3,0,5,4,1,1,0,0,1,"0","0",0
9,0,9,0,8,0,0,0,0,1,1,6,1,45,7,1797,8,4,1,1,5,"19:00:00",5,6,30,6,2,4,0,5,4,1,1,0,0,1,"1","1",0
9,0,18,0,8,0,0,0,0,1,1,6,3,NA,NA,1968,2,5,NA,1,5,"17:10:00",3,6,30,6,4,6,0,1,4,1,1,0,0,1,"1","1",0
11,0,5,0,0,0,0,0,0,0,1,1,1,36,7,7300,2,11,1,1,6,"07:50:00",3,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",0
9,0,9,0,8,0,0,0,0,3,1,6,2,53,8,1598,1,11,1,2,1,"13:00:00",3,6,30,6,2,3,0,5,1,1,2,0,0,1,"NA","NA",0
9,0,18,0,8,0,0,0,0,3,1,6,1,66,10,1198,1,10,1,2,1,"13:00:00",3,6,30,6,2,3,0,5,1,1,2,0,0,1,"0","0",0
9,0,18,0,2,0,0,0,0,4,1,6,2,56,9,1998,1,13,1,1,6,"23:10:00",3,6,30,3,4,6,0,0,4,1,1,0,0,1,"5","1",0
8,0,12,0,0,0,0,0,0,3,1,1,1,29,6,1797,8,5,1,2,7,"00:10:00",3,6,30,0,NA,NA,0,0,4,1,1,0,0,1,"0","0",0
8,0,18,0,0,0,0,0,0,4,1,1,1,65,9,2664,2,14,1,2,7,"00:10:00",3,6,30,0,NA,NA,0,0,4,1,1,0,0,1,"NA","NA",0
9,0,7,0,8,0,0,0,0,1,1,6,1,48,8,1368,1,11,1,1,1,"16:00:00",3,6,30,3,2,3,0,5,1,1,1,0,0,1,"1","1",0
11,0,9,0,8,0,0,0,0,0,1,1,1,42,7,9360,2,3,1,1,7,"21:06:00",3,6,30,3,2,3,0,5,4,1,1,0,0,1,"0","0",0
1,0,17,0,8,0,0,0,0,2,1,6,2,28,6,NA,NA,NA,1,2,6,"18:40:00",3,1,30,1,2,3,0,5,4,1,1,0,0,1,"0","0",0
9,0,16,0,8,0,0,0,0,1,1,6,1,NA,NA,NA,NA,NA,NA,2,6,"18:40:00",3,1,30,1,2,3,0,5,4,1,1,0,0,1,"NA","NA",0
3,0,7,0,8,0,0,0,0,4,1,6,1,41,7,125,1,2,1,1,7,"14:00:00",4,6,30,3,4,5,0,0,1,2,2,0,0,1,"0","0",0
5,0,18,0,8,0,0,0,0,4,1,6,1,42,7,599,1,2,1,2,6,"16:30:00",3,2,30,6,4,6,0,1,1,1,1,0,0,1,"0","0",0
20,0,9,0,8,0,0,0,0,3,1,6,1,NA,NA,5880,2,8,1,2,6,"16:30:00",3,2,30,6,4,6,0,1,1,1,1,0,0,1,"NA","NA",0
9,0,4,0,1,0,0,0,0,2,1,6,1,25,5,1598,1,10,1,3,3,"14:10:00",3,6,30,3,2,4,0,5,1,1,1,0,0,2,"0","0",0
19,0,4,0,1,0,0,0,0,2,1,6,1,31,6,2148,2,6,1,3,3,"14:10:00",3,6,30,3,2,4,0,5,1,1,1,0,0,2,"0","0",0
